"idtwitter","subj","pos","neg","iro","top","TEXT"
"191987582836551680","1","0","1","0","1","Continuare a considerare #Grillo come antipolitica. #erroredrammatico [Abbia il coraggio di definirsi ""forza politica""]"
"156106882967277568","1","0","1","1","1","Ha detto Mario Monti che non bisogna vergognarsi ad esser ricchi. A chiamare un figlio Nathan Falco un poco sì, però eh?"
"165110427586531328","1","0","1","1","1","Caro mario #monti, bella battuta questa del #postofisso fa ridere AL CAZZO!"
"142900161167892481","1","1","1","0","1","La cosa triste è che tra qualche mese rimpiangeremo anche il governo Monti"
"163570712865554432","1","1","1","0","1","Nel mercato del #lavoro è auspicabile tutelare la persona ma impossibile riforma #welfare senza risorse. #Governo #Monti"
"187112173015805954","1","1","0","0","0","Tweet Not Available"
"392018584236752896","1","1","0","0","0","@Carmenkutin @Cris96_96 @maria_rita94 ciao cocchine !come va?"
"144049325901754368","0","0","0","0","1","Monti e la manovra ‘salva Italia’: Il nuovo governo Monti ha finalmente esposto, dopo giorni d' attesa e d' inc... http://bit.ly/sX8wjH "
"393366574616567808","0","0","0","0","0","Vado, ciao bimbi"
"193378074254000128","1","0","1","0","0","Per chi non sa che fare stasera a Firenze (lo so, è un link di facebook, portate pazienza) https://www.facebook.com/events/390550817652555/ …"
"144373653549744128","1","0","1","1","1","Toh, il governo #Monti piace più della scorsa settimana. Che è successo? La Bilderberg ha truccato i sondaggi?http://pietroraffa.altervista.org/blog/2011/12/07/il-governo-monti-piace-piu-della-settimana-scorsa/ …"
"193444944558571520","1","1","1","0","0","@MichelleMB74 dai ci dormo un poco sopra. Mediterraneo per passione, ma se qualcosaltro ci travolgesse staremmo bene"
"195567397564973057","1","1","0","0","0","Tweet Not Available"
"193628960976928769","1","0","1","0","1","#Grillo attacca l'Euro. Beh è chiaro che punta a rubare elettori alla #Lega. Strategie da politicante per l'antipolitico"
"156691409485824002","0","0","0","0","1","Mario Monti , il premier calvinista che fa l?elogio della ricchezza: Un elogio dei ricchi onesti, e l?augurio a... http://bit.ly/ykjH5Y "
"160662441418690560","1","1","1","0","1","complimenti al coraggio del governo Monti sui taxi. a 'sto punto erano meglio le pecore del PDL. un paese ricattato da 4 bifolchi."
"193180781735182336","0","0","0","0","1","Tweet Not Available"
"164478340881846274","0","0","0","0","1","Governo Monti a lezione dai precari. Domani flash mob a piazza del Gesù #Napoli http://www.napolicentro.eu/home.asp?ultime_news_id=4338 …"
"187871835663241216","1","1","0","0","0","@caos87 ah ah... È la faccia che hanno fatto tt! lol"
"142630795624972289","1","0","1","0","1","Professor #Monti ma non è che a pagare saranno sempre i soliti? Per adesso, tra #pensioni e #iva, di #equità e #crescita non c'è traccia"
"192977161299296258","0","0","0","0","0","quanto sono"
"192257115384066048","1","0","1","0","0","@cates86 no lo so che non è facile, altrimenti credi che stavo ancora qui a lavorare per farmi portare via tutto?"
"143423553130344450","1","0","1","1","1","Lo so, è cattivo e ininfluente, ma il governo Monti é composto da brutta gente, brutti più della malattia. Saranno bravi eh, ma brutti"
"134345645266968576","0","0","0","0","1","REUTERS ANALISI - Crisi, di corsa verso il governo Monti"
"392004046380597248","0","0","0","0","0","Tweet Not Available"
"136845970238484481","1","0","0","0","1","Bologna, mascherati da Mario Monti murano agenzia Unicredit per protesta #oramonti"
"191834814943469569","1","0","1","1","1","(Siete divertenti)Fino a ieri #Grillo e il #M5S non l'avete c..o, ora fa paura, e tutti addosso."
"191818944619872256","1","0","1","0","1","Alle prossime elezioni andranno tutti a votare #Grillo ... Tanto ormai non ci resta che ridere per non piangere #politica"
"194784773384830976","1","0","0","0","0","Tweet Not Available"
"191884893364568064","1","0","1","0","0","@OlgaSpadea guarda.. anche se legge il tweet nn me ne frega niente... troppo stronzo.. giuro.. adesso gli scrivo in chat..."
"147780960014958592","1","0","1","0","1","Tweet Not Available"
"143428286838603776","0","0","0","0","1","Mario Monti chiede sacrifici agli italiani per rilanciare l’economia http://www.universy.it/2011/12/mario-monti-chiede-sacrifici-agli-italiani-per-rilanciare-leconomia/ …"
"153947566344650752","1","0","1","1","1","@juanmjm RIFORMA: una delle tante che i partiti hanno imposto (ahahhha) al Governo Monti. #puttanate #campacavallochelerbacresce"
"194537371360956416","1","0","1","1","0","#portaaporta anche il plastico del Senato!!! Con #Vespa si potrebbe giocare al ""ce l'ho"" ""manca"", mi sa che punteggio è scontato."
"164845681863954432","1","0","1","0","1","Mario Monti a Matrix: «Posto fisso? Che monotonia» http://goo.gl/fb/65t0j  #canale5 #politica"
"393307859414691840","1","0","0","0","0","Quanta omertà alla domanda""Ma chi ti ha dato la cicca?"""
"391928596903645185","1","0","1","0","0","C'è mio papà che sta urlando come un dannato per la partita, sono qua di fianco a lui, mi sta stordendo"
"187261181289955328","0","0","0","0","0","ma anche Narnia è più conosciuta... cioè D:"
"393483176993370113","1","0","1","0","0","Viviamo in un Paese in cui si militarizza una valle per un'opera che nessuno vuole e la Salerno-Reggio è ferma da 30 anni. #serviziopubblico"
"134625656662278145","1","1","1","0","1","Si all'Europa no all'EuroBANCA!!! No a Mario Monti #nomonti @CristianAlicata @CarloTramontano @Diletta_Ale @DianaFabrizi @donzelli"
"396425047641829376","1","0","1","0","0","@FifthHarmony porcoddio"
"192691682226085888","1","0","1","0","1","Complimenti a chi vede in #Grillo il salvatore del Paese. Illusi.Nella precaria merda ci siamo tutti ormai.#sappiatelo"
"134709369030979584","1","1","1","0","1","Mario #Monti rappresenta l'ultima occasione della politica di salvare se stessa e di evitare il marchio dell'irresponsabilità."
"395590323839463424","1","0","1","0","0","Tweet Not Available"
"146886310244777984","1","0","1","0","1","#rassegnastampa #urbino Corriere adriatico: Gli studenti di Urbino oggi tornano in piazza contro il governo Monti"
"393276528131198976","1","0","1","0","0","Tweet Not Available"
"391925026058153985","1","1","0","0","0","@jadepiper4 dovrebbe essere tranquillo questa settimana , non si vedono agitazioni sindacali all orizzonte"
"396667632671547392","1","0","1","0","0","Tweet Not Available"
"191560062278451200","0","0","0","0","0","Tweet Not Available"
"193056328351092737","1","0","1","0","1","Tweet Not Available"
"143275639812792320","1","1","1","0","1","""@mehditek: Il Governo Monti è il più vecchio d’Europa e della storia repubblicana, i giovani si alzano e lasciano il paese.""Giusto"
"391878265843249153","1","0","1","0","0","Tweet Not Available"
"393464290428321792","1","1","0","0","0","#XF7 il mio primo tweet di stasera è per il grambiulino giallo di andrea.Io voto per te #asilosyle"
"194434091108671489","1","0","0","0","0","Visto che mi volete bene chi vuole fare i miei compiti? ;)"
"395448232798867456","1","1","0","0","0","Tanti auguri Diego. Sono 53 anni di storia importante. Ne verranno altri altrettanto esaltanti #ADL"
"146508245886967808","1","0","1","0","1","Ci battiamo non solo per #equità dei #sacrifici in #manovra ma anche per la loro utilità. Su entrambi #governo #Monti in pesante #deficit."
"395646416645009408","1","0","1","0","0","Vodafone di merda che mi scala i soldi. Orco cane che coglioni"
"192631499059769345","0","0","0","0","1","Adesso anche sul #NYTimes #M5STour #Grillo #m5s http://www.nytimes.com/reuters/2012/04/16/world/europe/16reuters-italy-politics-movement.html?_r=4&scp=14&sq=italy&st=nyt …"
"391819425160372224","1","0","1","1","0","@marilumanzini li accomuna il numero e la qualità dei neuroni"
"145186054415196160","1","0","1","0","1","17 dicembre. No al debito e al governo Monti. http://tinyurl.com/buyndnb "
"391735634790195200","1","1","0","0","0","DAIIIIIII"
"164107609102757888","0","0","0","0","1","Verso una nuova cifra comunicativa con il Governo #Monti? - #Ferpi: http://www.ferpi.it/ferpi/novita/notizie_rp/media/verso-una-nuova-cifra-comunicativa-/notizia_rp/43878/9#.TycUavqwS-8.twitter … via @AddThis"
"163335442186506240","1","1","1","0","1","Tg3 - Articolo - Il presidente del Consiglio Mario Monti si dichiara fiducioso anche se il negoziato parte in salita http://fb.me/1EtwgZgEM "
"193067747079499777","1","0","0","0","1","Le corde vocali di Beppe #Grillo sono della stessa marca di quelle di Vanna Marchi. #piazzapulita #serviziopubblico"
"393332335967367169","0","0","0","0","0","Cari utenti Facebook scusatemi se non vi accetto l'amicizia ma se non so chi siete non vorrei intasare le... http://fb.me/12hyK24gk "
"161375769354964992","0","0","0","0","1","Il chi e' chi del #governo #Monti Nomi e numeri sempre utilihttp://www.governo.it/Contatti/Governo_Monti20120120.pdf …"
"195808991794839552","1","0","0","0","1","Se #Grillo insiste in questa strategia di scontro aperto con #Napolitano e partiti alla lunga perde consenso."
"142334307137105920","0","0","0","0","1","Intanto Mario Monti ha convocato le parti sociali per domenica prossima"
"393423010419339264","1","1","0","0","0","Spero tanto che ci sia ancora il mio prof preferito @flavnc :-**"
"137144591844519936","1","0","1","0","1","""La debolezza dell'Italia precede la crisi""(Mario Monti, 17/11/2011)"
"391965196391960576","0","0","0","0","0","#calcio Juventus, Barzagli alla Rai: «Non so analizzare questo 2-4» http://dlvr.it/49YVST  #news #calciomercato #news #calciomercato"
"391904064512225280","0","0","0","0","0","Tweet Not Available"
"152385287094407168","1","0","1","1","1","In #conferenzastampa Governo Monti inviti al coraggio, equità, sostenibilità: tutte cose che non si mangiano.#hyperfail"
"396563774582575105","1","0","1","0","0","Tweet Not Available"
"192982976366247936","0","0","0","0","0","@gaetanocicca 19 se tutto và bene ma di solito più tardi..."
"395483728195366912","0","0","0","0","0","@capatesuspigolo @MicheleCatalano a Mattino5 il vicedirettore di Chi parla della copertina con Barbara e la Fedenon ha proferito parola."
"195565656035438593","1","1","1","0","1","SE #Grillo prende per il culo i politici fa bene..perchè non ce nulla di serio e rispettabile in loro ......#Bancharapinapopolo"
"159690299814318081","1","0","1","0","1","Tweet Not Available"
"137083494869377024","0","0","0","0","1","Mario Monti, Governo pronto! Oggi si vota la fiducia al Senato http://www.universy.it/2011/11/mario-monti-governo-pronto-oggi-si-vota-la-fiducia-al-senato/ …"
"391878263192428544","1","1","0","0","0","@SkySport coraggiosa"
"133539046709395456","0","0","0","0","1","Italia, crisi politica: Di Pietro non sa chi è Mario Monti."
"187040359036092416","1","1","0","0","0","@JunyCougar ci prepariamo per tornare a Roma e come sempre @Chantaltomas non trova nulla ! É adorabile XD"
"160282338222276608","1","1","0","0","1","INPS Card: per accreditare la pensione alle Poste in tutta comodità: Con le riforme introdotte dal governo Monti, a… http://goo.gl/fb/7j4kr "
"140433083248812032","1","0","1","0","1","Bossi: ""il governo Monti?Fa schifo""(da che pulpito). Ancora la situazione è come prima...bisogna dare tempo per cambiare l'eredità lasciata"
"132054641390264320","1","0","0","0","1","Cosa lega Mario Monti al referendum in Grecia sulle misure di austerità imposte dall'Ue??Proverò a spiegarlo su http://stressitalia.worpress.com "
"193073343069552640","1","0","1","1","1","#serviziopubblico Grazie a #Renzi e #Grillo sono arrivato al record di ascolto di trasm. politiche negli ultimi tempi... ben 7' di dialoghi!"
"393399050197676032","1","0","1","0","0","ma davvero darren ha dedicato a mia 'any of those things?ditemi di no........................................................"
"396425039337115650","1","1","0","0","0","Tweet Not Available"
"396530228706959360","1","0","1","1","0","@Fiorello ciao, Rosario a dire la verità ieri sera Amadeus non si poteva guardare!! Made Cina!!!"
"193157052695195651","0","0","0","0","1","TT Twitter Italia 04:00: 1.#cinemaInChiesa 2.#serviziopubblico 3.#Grillo 4.Trota 5.Levon Helm 6.Prince Of Persia 7.Damon and Elena 8.Lega"
"165020572777058306","1","0","1","1","1","Mario Monti....Munnezz #postofisso"
"197038731528646657","1","1","0","0","0","Tweet Not Available"
"194701495101427712","1","0","1","1","1","@ilramone #Grillo sembra la soluzione a chi pensa che ""internet libero per tutti"" sia un ragionevole punto programmatico per un partito."
"393332327062847488","1","1","0","0","0","@itshoraaan @Harry_Styles il giovedì abbiamo rotazioneee hahah"
"187315794173116416","1","0","1","0","0","@DavidSassoli ma come si fa ad andare a votare con sta gente!? Io voglio votare e' un mio diritto-dovere! Ma chi voto? Fanno tutti schifo!"
"134583907160031232","1","1","1","0","1","Che magari prima di dire Sì o no al Governo Monti, aspettiamo di vedere chi sarebbero i nuovi ministri #fullmonti"
"165500171126448128","1","0","1","0","1","vabbé, rispetto a Silvio Berlusconi il nuovo premier Mario Monti è un tipo molto freddo, ma adesso esagera..."
"142635371962961920","1","0","1","0","1","Mario Monti da Vespa per presentare la manovra: è polemica http://goo.gl/fb/SOmoR  #notizie #politica"
"134235523270184960","1","1","0","0","1","Governo Monti SUBITO, tutto quello che serve per la stabilità finanziaria, nuova legge elettorale, riforme costituzionali"
"162638084373102594","1","0","1","0","1","il governo monti c'è perchè voi avete miseramente fallito,caro #castelli dei miei coglioni #serviziopubblico"
"396641052213645312","1","0","1","0","0","'se larry fosse una droga, morirei di overdose' ma siete stupide o stupide?"
"162637803803512832","1","1","0","0","1","Mi è piaciuto un video di @YouTube http://youtu.be/QFmxXKBBvPs?a  Messaggio a Mario Monti da Tonino o' Sdentat (detto o"
"393252063347752960","0","0","0","0","0","La Royal Navy britannica ha 15 volte più comandanti che navi @ForeignPolicyhttp://atfp.co/1dj4eLx "
"137206263980363778","1","1","0","0","1","Governo #Monti: ma di pubblica amministrazione se ne occuperà qualcuno? E Brunetta: ""Siamo stati bravi!"" http://lnkd.in/smtpws "
"135407260779286528","1","1","0","0","1","Verso un governo #Monti tecnico e a tempo. Bene così. #rimontiamo"
"134994571254964226","1","1","0","0","1","Sondaggio del Messaggero.it: l'80% dei lettori dice sì al governo Monti http://www.ilmessaggero.it/sondaggio.php?id=1816 …"
"142542587608317952","0","0","0","0","1","ELENA UGOLINI, la nuova sottosegretaria all'Istruzione del governo Monti, è di CL. Ecco cos'è COMUNIONE E LIBERAZIONE:http://www.youtube.com/watch?v=KPhdkuuz5tU …"
"391891424741822465","1","1","0","0","0","@Seyna015 http://ww2.sinaimg.cn/mw1024/6af7a535tw1e9rv3vifnxj20uk0m80xf.jpg … NO STO MALE. SONO TROPPO BELLI."
"395553917310074880","1","1","0","0","0","""Altro che messaggi. Io correrei verso casa tua anche adesso."" - (via vogliosolamentete) http://tmblr.co/Z_Zwbsz1Vdn9 "
"396545673459286016","1","1","0","0","0","Coma iniziare un buon sabato? Guardandosi South Park il film!"
"192961163120754689","1","1","0","0","1","http://bit.ly/Hty5Td Alle prossime elezioni abbiamo il coraggio di mandarli a casa tutti?Io voto #Beppe #Grillo #movimento5stelle"
